61	M	PP2 2015		Vlečené nebo v bočně svázané sestavě vedené malé plavidlo musí nést:	obyčejné bílé světlo viditelné ze všech stran.		boční světla a záďové světlo.		vrcholové a záďové světlo.	
62	M	PP2 2015		Plachetnice, která je malým plavidlem, jejíž délka přesahuje 7 m, musí nést:	boční světla a záďové světlo.		vrcholové světlo, boční světla a záďové světlo.		vrcholové světlo a záďové světlo.	
63	M	PP2 2015		Plachetnice, která je malým plavidlem, jejíž délka nepřesahuje 7 m, musí nést:	obyčejné bílé světlo viditelné ze všech stran, přibližuje-li se jiné plavidlo, musí kromě toho ukazovat druhé obyčejné bílé světlo.		obyčejné bílé světlo viditelné ze všech stran, přibližuje-li se jiné plavidlo.		boční světla sdružená v jedné svítilně a záďové světlo.	
64	M	PP2 2015		Samostatně plující malé plavidlo bez vlastního pohonu a bez plachet musí nést:	obyčejné bílé světlo viditelné ze všech stran.		obyčejné bílé světlo viditelné ze všech stran, přibližuje-li se jiné plavidlo, musí kromě toho ukazovat druhé obyčejné bílé světlo.		dvě obyčejná bílá světla viditelná ze všech stran, umístěná nad sebou.	
65	M	PP2 2015		Malé plavidlo, které ztratilo manévrovací schopnost, musí podle situace v noci signalizovat:	červeným nebo bílým světlem kývajícím se v půlkruhu nebo dvěma červenými světly 1 m nad sebou.		červeným a zeleným světlem pohybujícími se proti sobě ve svislém směru nebo dvěma červenými světly, z nichž jedno je na přídi a jedno na zádi.		jedním, dvěma nebo třemi modrými světly viditelnými ze všech stran, umístěnými na hlavním stěžni.	
66	M	PP2 2015		Malé plavidlo, které pluje pomocí plachet a zároveň používá strojní pohon, musí nést:	černý kužel, jehož vrchol směřuje dolů.		žlutý balón.		bílou vlajku s vodorovným červeným pruhem uprostřed.	
67	M	PP2 2015		Malé plavidlo, které ztratilo manévrovací schopnost, musí podle situace za dne signalizovat:	kýváním červenou vlajkou v půlkruhu nebo dvěma černými balóny umístěnými 1 m nad sebou tak, aby byly viditelné ze všech stran.		kýváním bílou vlajkou v půlkruhu nebo kroužením dvou žlutých balónů.		kýváním černou vlajkou v půlkruhu nebo dvěma bílými balóny umístěnými vedle sebe tak, aby byly viditelné z obou stran plavidla.	
68	M	PP2 2015		Plavidlo mající přednost při proplouvání místy s určeným pořadím proplouvání, musí za dne nést:	červený plamenec umístěný v přední části plavidla.		červenou vlajkou umístěnou na zádi plavidla.		červenou vlajkou s bílým vodorovným pruhem uprostřed umístěnou v přední části plavidla.	
69	M	PP2 2015		Plavidla plavebního úřadu, Policie České republiky, obecní policie, Celní správy České republiky a plavidla složek integrovaného záchranného systému mohou signalizovat:	obyčejným blikavým modrým světlem viditelným ze všech stran.		obyčejným blikavým bílým světlem viditelným ze všech stran.		obyčejným blikavým červeným světlem viditelným ze všech stran.	
70	M	PP2 2015		Plavidlo v nouzi, které potřebuje pomoc, může signalizovat:	kroužením vlajkou nebo jiným obdobným předmětem.		rychlým pohybem rukou v horizontálním směru.		vyvěšením černého balónu ve výšce minimálně 4 m nad ryskou největšího ponoru.	
71	M	PP2 2015		Plavidlo v nouzi, které potřebuje pomoc, může signalizovat:	vlajkou, pod kterou nebo nad kterou je vyvěšen balón nebo předmět podobného tvaru.		dvojitým žlutým kuželem umístěným tak, aby byl viditelný ze všech stran.		vyvěšením modrého kuželu vrcholem dolů.	
72	M	PP2 2015		Plavidlo v nouzi, které potřebuje pomoc, může signalizovat:	kroužením světlem.		vyvěšením vlajky "A" Mezinárodního vlajkového kódu na tom boku plavidla, kde je plavební dráha volná.		zvukovým signálem sestávajícím ze spojení znaků ••• - - - •••(SOS) podle Morseovy abecedy.	
73	M	PP2 2015		Plavidlo v nouzi, které potřebuje pomoc, může signalizovat:	odpalováním světlic nebo pyrotechnických prostředků, které po odpálení vytvářejí tzv. červený déšť a následují v krátkých intervalech.		třemi silnými zelenými světly viditelnými ze všech stran, rozmístěnými do tvaru rovnostranného trojúhelníku na předním stěžni.		černým kouřem zapálené gumy vhozené na hladinu vody.	
74	M	PP2 2015		Plavidlo v nouzi, které potřebuje pomoc, může signalizovat:	světelným signálem sestávajícím ze spojení znaků ••• - - - ••• (SOS) podle Morseovy abecedy.		dvěma světlomety nastavenými vzhůru, jejichž paprsky svírají úhel 90o a na obloze vytvářejí písmeno "X".		vyléváním hořícího dehtu nebo oleje na hladinu vody, po směru proudu.	
75	M	PP2 2015		Plavidlo v nouzi, které potřebuje pomoc, může signalizovat:	světlicemi s padákem nebo pochodněmi s červeným světlem.		pochodněmi se zeleným nebo modrozeleným světlem.		odpalováním světlic nebo pyrotechnických prostředků, které po odpálení vytvářejí tzv. černý déšť.	
76	M	PP2 2015		Plavidlo, které se ocitlo v nouzi a chce požádat o pomoc:	musí opakovat řady úderů na zvon nebo dávat dlouhé zvukové signály.		musí dávat 1 řadu úderů na zvon opakující se v intervalech ne delších než 1 minutu.		musí dávat zvukový signál "řada velmi krátkých zvuků" opakující se v intervalech ne delších než 1 minutu.	
77	M	PP2 2015		Opakované řady úderů na zvon nebo řadu dlouhých zvukových signálů dává:	plavidlo, které se ocitlo v nouzi a chce požádat o pomoc.		plavidlo plující v podmínkách snížené viditelnosti.		převozní loď s předností v plavbě.	
78	M	PP2 2015		Řada úderů na zvon ve smyslu pravidel plavebního provozu trvá:	4 sekundy, může být nahrazena řadou úderů kovu o kov stejné časové délky.		8 sekund, nesmí být nahrazena jiným způsobem.		12 sekund, může být nahrazena jasným blikavým bílým světlem, viditelným ze všech stran, ve stejné časové délce.	
79	M	PP2 2015		Směrem proti proudu" vodní cesty se ve smyslu pravidel plavebního provozu rozumí:	směr k prameni toku.		směr od pramene toku, včetně úseků, kde se při odlivu a přílivu směr proudu mění.		směr od pramene toku.	
80	M	PP2 2015		Vysokorychlostní plavidla a malá plavidla plující mimo výtlačný režim:	ponechají vždy všem ostatním plavidlům dostatek místa, aby mohla pokračovat v plavbě a nemusela přitom měnit směr nebo rychlost plavby.		mají přednost v plavbě před všemi ostatními plavidly, která jim musí ponechat dostatek místa, aby nemusela měnit směr ani rychlost plavby.		ponechají ostatním plavidlům dostatek místa po svém levém boku, případně si od nich vyžádají změnu směru nebo rychlosti plavby.	
81	M	PP2 2015		Plují-li plavidla směry, které vylučují jakékoli nebezpečí kolize:	nemění směr nebo rychlost plavby způsobem, který by mohl nebezpečí kolize přivodit.		musí změnit směr nebo rychlost plavby tak, aby míjení proběhlo levými boky.		mohou směr nebo rychlost plavby změnit pouze plavidla, plující proti proudu.	
82	M	PP2 2015		Plují-li malá plavidla stejného druhu, vyjma plachetnic, takovými směry, že se jejich dráhy kříží, a mohlo by vzniknout nebezpečí kolize:	plavidlo, které má druhé plavidlo na pravém boku, dá tomuto plavidlu přednost v plavbě a vyhne se křížení směrů plavby před jeho přídí.		plavidlo, které má druhé plavidlo na levém boku, dá tomuto plavidlu přednost v plavbě a změní směr plavby vpravo.		plavidlo, které připlouvá z pravého boku, se vyhne, sníží rychlost nebo zastaví.	
84	M	PP2 2015		Kříží-li se dráhy malých plavidel, malá plavidla bez vlastního pohonu a neplující pomocí plachet, uvolní dráhu:	malým plavidlům plujícím pomocí plachet.		všem ostatním malým plavidlům.		plavidlům s vlastním pohonem.	
85	M	PP2 2015		Před vplutím do nepřehledné úžiny dá plavidlo zvukový signál:	jeden dlouhý zvuk, je-li úžina dlouhá, musí tento zvukový signál při proplouvání úžinou opakovat.		jednu řadu úderů na zvon nebo kovu o kov, je-li úžina dlouhá, musí tento zvukový signál při proplouvání úžinou opakovat.		řada velmi krátkých zvuků, je-li úžina dlouhá, musí tento zvukový signál při proplouvání úžinou opakovat v intervalech ne delších než 1 minuta.	
86	M	PP2 2015		Před vplutím do nepřehledné úžiny dá plavidlo zvukový signál:	jeden dlouhý zvuk, je-li úžina dlouhá, musí tento zvukový signál při proplouvání úžinou opakovat.		dva dlouhé zvuky, které musí opakovat v intervalech ne delších než 1 minuta.		tři dlouhé zvuky, pozoruje-li v protisměru plavidlo, musí tento zvukový signál opakovat, než plavidlo plující v protisměru odpoví signálem "tři krátké zvuky".	
87	M	PP2 2015		Jestliže vůdce plavidla plujícího proti proudu zjistí, že plavidlo plující po proudu vplouvá do úžiny:	zůstane stát pod úžinou a vyčká, až plavidlo po proudu úžinou propluje.		vpluje do úžiny a propluje jí jí v co možná nejkratší době.		vpluje do úžiny, při potkávání s jiným plavidlem dá signál "řada velmi krátkých zvuků".	
88	M	PP2 2015		Je-li potkávání v úžině nevyhnutelné, vůdci plavidel učiní veškerá opatření k tomu:	aby k potkávání došlo na vhodném místě a za takových podmínek, které představují nejmenší nebezpečí.		aby mohlo plavidlo plující proti proudu z úžiny vycouvat.		aby se mohla plavidla potkat levými boky.	
89	M	PP2 2015		Zpozoruje-li vůdce plavidla, že by mohlo hrozit nebezpečí kolize, signalizuje:	řadou velmi krátkých zvuků.		řadou krátkých zvuků.		řadou dlouhých zvuků.	
90	M	PP2 2015		Předjíždění je možné až poté, co se předjíždějící přesvědčil o tom, že:	s předjížděním není spojeno nebezpečí.		předjíždějící plavidlo je rychlejší než plavidlo předjížděné.		předjížděné plavidlo pluje pomaleji než plavidlo předjíždějící.	
91	M	PP2 2015		Předjížděné malé plavidlo podle plavební situace umožní a usnadní předjíždění:	a přiměřeně sníží rychlost plavby, aby předjíždění proběhlo bez nebezpečí a dostatečně rychle a nenarušilo plavbu ostatních plavidel.		a sníží rychlost plavby, zastaví nebo zůstane stát při břehu, aby předjíždění proběhlo dostatečně rychle.		a přepluje co nejblíže k pravému břehu, aby vytvořilo předjíždějícímu plavidlu dostatek místa při levém břehu a byla tak zachována bezpečnost a náležitý pořádek v plavbě.	
92	M	PP2 2015		Předjíždějící plavidlo míjí předjížděné plavidlo zpravidla po jeho levém boku:	není-li s předjížděním spojeno nebezpečí kolize, může být předjíždění uskutečněno i po pravé straně předjížděného plavidla.		předjíždění po pravém boku předjížděného plavidla je zakázáno.		pouze v pravotočivém oblouku může být předjíždění uskutečněno po pravé straně předjížděného plavidla.	
93	M	PP2 2015		Při předjíždění malých plavidel plachetnicí, umožní předjížděná plavidla předjetí:	po své návětrné straně.		po své závětrné straně.		po svém pravém boku.	
94	M	PP2 2015		Signál "pět krátkých zvuků" daný plavidlem, které není malým, znamená:	předjíždění, s ohledem na možnost nebezpečí kolize, nelze uskutečnit.		mám v úmyslu provést obrat doprava.		stroj má zpětný chod.	
95	M	PP2 2015		V úseku s přikázaným směrem plavby, plavidla:	plující proti proudu sníží rychlost a případně zastaví, aby umožnila plavidlům plujícím po proudu bezpečně proplout.		plující po proudu zvýší rychlost plavby tak, aby nedonutila plavidla plující proti proudu snížit rychlost nebo zastavit.		plující v obou směrech plavby zvýší nebo sníží rychlost plavby a případně zastaví, aby neohrozila bezpečnost plavby plavidla plujícího v protisměru.	
96	M	PP2 2015		Plavidlo může provést obrat až poté, co se jeho vůdce ujistil, že pohyb ostatních plavidel mu umožňuje provést obrat bez nebezpečí:	a že ostatní plavidla tím nebudou přinucena změnit náhle směr nebo rychlost plavby.		přestože ostatní plavidla budou muset změnit směr nebo snížit rychlost plavby.		protože vůdci ostatních plavidel jsou povinni upravit směr a rychlost plavby nebo zastavit.	
97	M	PP2 2015		Plavidlo, které není malým, hodlající provést obrat doprava, na svůj záměr včas upozorní signálem:	jeden dlouhý zvuk, za kterým následuje jeden krátký zvuk.		dva dlouhé zvuky, za kterými následuje jeden krátký zvuk.		dva krátké zvuky, za kterými následuje jeden dlouhý zvuk.	
98	M	PP2 2015		Plavidlo, které není malým, hodlající provést obrat doleva, musí na svůj záměr upozornit včas signálem:	jeden dlouhý zvuk, za kterým následují dva krátké zvuky.		dva dlouhé zvuky, za kterými následují dva krátké zvuky.		dva dlouhé zvuky, za kterými následuje jeden krátký zvuk.	
99	M	PP2 2015		Plavidla mohou plout vedle sebe:	jen je-li k tomu dostatečný prostor a nevytvoří-li se tím překážka nebo nebezpečí pro plavbu.		jen pokud jim to umožní plavební značení, přičemž ostatní plavidla musí dbát, aby neomezila ani neohrozila tento způsob plavby.		jen pokud je mezi plavidly plovoucí odrazník, který musí být plovoucí, aby se předešlo poškození boků plavidel.	
100	M	PP2 2015		Nese-li plavidlo více než jedno modré světlo nebo více než jeden modrý kužel vrcholem dolů a nejedná se o předjíždění nebo potkávání, je třeba plout ve vzdálenosti:	více než 50 m od tohoto plavidla.		více než 25 m od tohoto plavidla.		více než 10 m od tohoto plavidla.	
101	M	PP2 2015		Přibližovat se k boku plavidla, které pluje, vyvazovat se na ně nebo plout těsně za ním lze jen:	s výslovným souhlasem jeho vůdce.		s povolením plavebního úřadu.		pokud je plavební dráha dostatečně široká.	
102	M	PP2 2015		Aby se zabránilo škodám na stojících nebo plujících plavidlech nebo na stavbách na vodní cestě, musí plavidlo:	upravit rychlost plavby tak, aby nevznikalo nadměrné vlnobití nebo sání.		vypnout chod motorů a bezpečně proplout setrvačností co nejdále od těchto plavidel nebo staveb.		snížit rychlost plavby, která nesmí být vyšší než 5 km/hodinu vůči těmto plavidlům nebo stavbám.	
103	M	PP2 2015		Plavidlo sníží včas rychlost své plavby tak, aby nevznikalo nadměrné vlnobití nebo sání:	před vjezdem do přístavu		při proplouvání mostním polem.		při předjíždění ostatních plavidel.	
104	M	PP2 2015		Plavidlo sníží rychlost své plavby tak, aby nevznikalo nadměrné vlnobití nebo sání:	v blízkosti plavidel vyvázaných ke břehu nebo k přístavním můstkům a v blízkosti plavidel, která se nakládají nebo vykládají.		v blízkosti plavidel plujících samotíží.		v blízkosti vyhrazených ploch pro vodní lyžování.	
105	M	PP2 2015		Plavidlo sníží rychlost své plavby tak, aby nevznikalo nadměrné vlnobití nebo sání:	v blízkosti plavidel, která stojí na obvyklých stanovištích.		v blízkosti převozních lodí, které plují volně.		v plochách, která jsou vyhrazena pro vodní lyžování.	
106	M	PP2 2015		Plavidla upraví rychlost své plavby tak, aby nevznikalo nadměrné vlnobití nebo sání:	v blízkosti převozních lodí, které neplují volně.		v blízkosti mostů nebo lávek přes vodní cestu.		v blízkosti podélných nebo příčných hrázek regulace vodní cesty.	
107	M	PP2 2015		Blokuje-li lano převozní lodě plavební dráhu:	mohou připlouvající plavidla přiměřeně včas požádat o uvolnění plavební dráhy zvukovým signálem "jeden dlouhý zvuk".		musí připlouvající plavidla včas zastavit a zůstat stát tak dlouho, dokud plavební dráha nebude volná a převozní loď nedá zvukový signál "jeden dlouhý zvuk".		nesmějí připlouvající plavidla používat akustické signalizace, aby si tím vynutila uvolnění plavební dráhy.	
108	M	PP2 2015		Jsou-li některá mostní pole označena jedním nebo několika červenými světly nebo červenými tabulemi s vodorovným bílým pruhem uprostřed, je proplutí těmito mostními poli:	zakázáno.		zakázáno, zákaz se nevztahuje na malá plavidla.		zakázáno, zákaz se nevztahuje na malá plavidla bez vlastního pohonu a bez plachet.	
109	M	PP2 2015		Jsou-li některá mostní pole označena nad profilem jednou nebo dvěma žlutými tabulemi:	proplouvá se přednostně těmito mostními poli.		musí se proplouvat těmito mostními poli.		proplouvat těmito mostními poli je zakázáno.	
110	M	PP2 2015		V blízkosti pohyblivých mostů je předjíždění možné:	jen na zvláštní pokyn obsluhy mostu.		až po otevření mostu pro proplutí.		je-li pro předjíždění dostatečná šířka mostního pole.	
111	M	PP2 2015		Neproplavují-li se malá plavidla společně s plavidly, která nejsou malými, proplavení probíhá v pořadí:	v jakém plavidla připlula do míst určených pro čekání plavidel.		jaké určí obsluha plavební komory.		v jakém se plavidla ohlásila obsluze plavební komory.	
112	M	PP2 2015		Vplouvání do plavebních komor se řídí:	ve dne i v noci optickými signály, osazenými na jedné nebo na obou stranách plavební komory.		ve dne i v noci pomocí radiotelefonního spojení.		ve dne optickými signály osazenými alespoň na jedné straně plavební komory a v noci pomocí radiotelefonního spojení.	
113	M	PP2 2015		Dvě červená světla nad sebou, osazená na jedné nebo na obou stranách plavební komory znamená, že:	vplutí není možné, plavební komora není v provozu.		vplutí není možné, připravuje se otevření plavební komory.		vplutí není možné, bude proplaveno plavidlo s předností v plavbě.	
114	M	PP2 2015		Jedno červené nebo dvě červená světla vedle sebe, osazená na jedné nebo na obou stranách plavební komory znamená, že:	vplutí není možné, plavební komora je zavřena.		vplutí do plavební komory je možné pouze na vlastní nebezpečí.		vplutí není možné, plavební komora není v provozu.	
115	M	PP2 2015		Jedno červené a jedno zelené světlo vedle sebe osazené na jedné nebo obou stranách plavební komory znamená, že:	vplutí není možné, připravuje se otevření plavební komory.		vplutí je možné, plavební komora je připravena k proplavování.		proplavování plavební komorou je omezeno, proplaví se jenom jedno plavidlo.	
116	M	PP2 2015		Jedno zelené světlo nebo dvě zelená světla vedle sebe osazená na jedné nebo obou stranách plavební komory znamená, že:	vplutí je možné.		vplutí je omezeno, v plavební komoře je překážka.		vplutí není možné, připravuje se otevření plavební komory.	
117	M	PP2 2015		Plavidlo vybavené zařízením pro radiotelefonní spojení, v obvodech plavebních komor a v plavebních komorách:	zajistí poslech na kmitočtovém kanálu vyhrazeném pro danou plavební komoru.		vypne tuto stanici, aby nemohlo dojít k rušení v radiotelefonní síti dané plavební komory.		přeladí na kmitočtový kanál pro tísňové volání a je na příjmu po celou dobu proplavování.	
118	M	PP2 2015		Jedno nebo dvě červená světla osazená na plavební komoře, při vyplouvání znamená, že:	vyplutí není možné.		vyplutí není možné, výjimku ze zákazu může povolit obsluha plavební komory.		vyplutí není možné, jsou-li však vrata plavební komory již pootevřena, smějí vyplout malá plavidla.	
119	M	PP2 2015		Proplavují-li se malá plavidla společně s plavidly, která nejsou malými:	vplují do plavební komory až po těchto plavidlech.		vplují do plavební komory před těmito plavidly.		vplují do plavební komory v pořadí, ve kterém připlula do míst určených pro čekání plavidel.	
120	M	PP2 2015		Při připlouvání do obvodů plavebních komor a v místech určených pro čekání plavidel nelze:	předjíždět.		se potkávat.		se potkávat a předjíždět.	
121	M	PP2 2015		Není-li plavební komora osazena signálními světly nebo nejsou-li tato světla funkční:	nelze vplout do plavební komory nebo vyplout z ní bez pokynu obsluhy plavební komory.		lze vplout do plavební komory a vyplout z ní jen s největší opatrností.		je vplutí do plavební komory a vyplutí z ní možné, nejsou-li v obvodu plavební komory zjevné překážky.	
122	M	PP2 2015		Kotvy plavidel musí být zdviženy:	úplně v plavebních komorách, ale i v místech určených pro čekání u plavebních komor, pokud nejsou použity k zakotvení plavidel.		do úrovně hladiny vody v plavebních komorách a v místech určených pro čekání u plavebních komor, aby je bylo možno v případě potřeby snadno použít.		pokud nejsou použity k zakotvení v plavební komoře nebo v místě pro čekání u plavebních komor.	
123	M	PP2 2015		Při vplouvání do plavebních komor plavidla:	sníží rychlost tak, aby nedošlo k nárazu do vrat nebo ochranných zařízení nebo do jiných plavidel.		vplouvají a vyvazují se tak rychle, aby nezdržovala ostatní plavidla vplouvající do plavební komory.		plují nejnižší povolenou rychlostí, která je pro plavbu v obvodu plavebních komor stanovena na 3 km/h.	
124	M	PP2 2015		Jsou-li na zdech plavební komory vyznačené meze vyznačených stání:	stojí plavidla v mezích těchto stání.		udržují se plavidla v mezích těchto stání, pokud jim to práce s lany v plavební komoře dovolí.		smějí vyznačené meze přesahovat jenom plavidla, která jsou proplavována z horní vody.	
125	M	PP2 2015		Použití odrazníků v plavební komoře:	je nezbytné, jsou-li odrazníky použité na plavidle snímatelné, musí být plovoucí.		není na plavidle třeba.		je na plavidle zakázáno, pokud jsou plovoucí.	
126	M	PP2 2015		Malá plavidla v plavebních komorách:	udržují bezpečný odstup od ostatních plavidel.		zachovávají vzdálenost nejméně 5 m od ostatních plavidel.		zajišťují boční odstup od stěn plavebních komor pomocí háčků nebo okovaných bidel.	
127	M	PP2 2015		Přednost při proplavení plavební komorou mají plavidla:	která signalizují modrým blikavým světlem, viditelným ze všech stran.		která signalizují žlutým světlem, viditelným ze všech stran.		která nesou modré světlo, viditelné ze všech stran.	
128	M	PP2 2015		Přednost při proplavení plavební komorou mají plavidla, která nesou:	na přídi červený plamenec.		na stěžni modrý kužel vrcholem dolů.		tuhou maketu vlajky "A" Mezinárodního vlajkového kódu.	
129	M	PP2 2015		Při plavbě za snížené viditelnosti plavidlo:	přizpůsobí rychlost plavby stavu viditelnosti, místním podmínkám a provozu ostatních plavidel.		zvýší rychlost plavby tak, aby v co nejkratším čase doplulo do nejbližšího přístavu.		musí po svém pravém boku ponechat dostatek místa pro případné potkávání.	
130	M	PP2 2015		Při zastavení z důvodu snížené viditelnosti:	ponechá plavidlo plavební dráhu podle možnosti volnou.		opakuje plavidlo řady úderů na zvon.		nesmějí být na plavidle cestující.	
131	M	PP2 2015		Malé plavidlo plující za snížené viditelnosti:	má nastavenou rádiovou stanici na kmitočtovém kanálu pro spojení mezi plavidly.		nesmí používat rádiovou stanici.		nemusí být rádiovou stanicí vybaveno.	
132	M	PP2 2015		Dostane-li se malé plavidlo za plavby do podmínek snížené viditelnosti, při které nelze rozeznat jiná plavidla, zejména při mlze, a pluje bez pomocí radiolokátoru:	může při zachování zvláštní pozornosti doplout na nejbližší vhodné místo pro bezpečné stání.		může pokračovat v plavbě bez zvláštních omezení.		musí zůstat stát u pravého břehu.	
133	M	PP2 2015		Malé plavidlo plující za snížené viditelnosti bez pomoci radiolokátoru dává signál:	jeden dlouhý zvuk, opakující se v intervalech ne delších než jedna minuta.		jeden dlouhý zvuk mezi dvěma krátkými zvuky, tento signál se opakuje v intervalu delším než 1 minuta.		jeden krátký zvuk, který opakuje v minutových intervalech	
134	M	PP2 2015		Provozovat vodní lyžování a obdobné činnosti provozované ve vleku za plavidlem je:	zakázáno v noci nebo za snížené viditelnosti.		povoleno ve dne nebo v noci při dobrém osvětlení.		povoleno v noci, ale zakázáno při snížené viditelnosti.	
135	M	PP2 2015		S vůdcem plavidla, které vleče lyžaře, musí být přítomna na palubě osoba, která je:	schopna obsluhovat vlečné zařízení a sledovat lyžaře.		oprávněna předávat vůdci plavidla pokyny lyžaře.		rovněž vůdcem plavidla a zároveň je držitelem průkazu vodního lyžaře.	
136	M	PP2 2015		Plavidlo vlekoucí vodního lyžaře se smí pohybovat:	jen ve vymezené vodní ploše určené a vyznačené pro vodní lyžování.		v úsecích vodních cest, určených a vyznačených pro vodní sporty.		pouze v plavební dráze, vyznačené pro provozování plavby.	
137	M	PP2 2015		Vlečné lano při vodním lyžování nesmí být vlečeno za plavidlem:	pokud se ho nedrží vodní lyžař.		není-li toto lano plovoucí.		jestliže délka lana přesahuje 10 m.	
138	M	PP2 2015		Od plavidla, které zajišťuje činnost pod vodní hladinou a signalizuje tuhou maketou vlajky "A", musejí všechna plavidla zachovávat bezpečnou vzdálenost:	alespoň 50 m.		25 m.		více než 10 m.	
139	M	PP2 2015		Plavidla stojí tak blízko břehu, jak jim to dovoluje:	jejich ponor a místní podmínky, vždy však tak, aby nepřekážela proplouvání jiných plavidel.		jejich šířka, ale aby zejména mezi břehem a plavidlem nebyla s ohledem na provoz ostatních plavidel bezpečnostní vzdálenost větší než 3 m.		délka přechodové lávky, zvláště pak s ohledem na bezpečnost posádky a ostatních osob na plavidle ve vztahu k jejímu sklonu.	
140	M	PP2 2015		Stojící plavidla kotví nebo se vyvazují tak:	aby nemohla změnit svoji polohu a ohrozit tím jiná plavidla nebo jim překážet.		aby způsob zakotvení nebo vyvázání odpovídal postupu, vyznačeném na příslušném plavebním znaku.		aby jejich přídě směřovaly vždy proti proudu a na plavidlo byl zajištěn bezpečný přechod po přechodové lávce.	
141	M	PP2 2015		Pod mosty a pod elektrickým vedením vysokého napětí:	plavidla nesmí stát.		nesmí stát plavidla, která nejsou malými.		nesmí plavidla stát, pokud je šířka plavební dráhy zúžena mostními pilíři nebo stožáry vysokého napětí.	
142	M	PP2 2015		Ve vjezdech do přítoků a výjezdech z nich a ve vjezdech do přístavů:	plavidla nesmí stát.		nesmí stát plavidla, která nejsou malými.		nesmí plavidla, kromě plavidel bez vlastního pohonu a plachetnic, stát.	
143	M	PP2 2015		V úsecích vyznačených obratišť nesmí stát:	všechna plavidla.		plavidla s vlastním pohonem.		kromě malých plavidel, všechna ostatní plavidla.	
144	M	PP2 2015		V úsecích vodních cest, kde je stání na kotvě zakázáno signálním znakem zákaz kotvení:	nesmějí plavidla kotvit na té straně vodní cesty, na které je tento znak umístěn.		nesmějí plavidla kotvit ani na protilehlé straně, než je tento znak umístěn.		mohou plavidla zakotvit teprve po té, kdy rychlost plavby byla znatelně zpomalena zpětným chodem strojního pohonu.	
145	M	PP2 2015		V úsecích vodních cest, kde je vyvazování zakázáno signálním znakem zákaz vyvazování ke břehu:	nesmějí se plavidla vyvazovat na té straně vodní cesty, na které je tento znak umístěn.		nesmějí se plavidla vyvazovat ani na protilehlé straně, než je tento znak umístěn.		se nesmějí vyvazovat pouze plavidla s větším ponorem než je v tomto úseku povolen.	
146	M	PP2 2015		Pro vyvazování nebo uvolňování nasedlých plavidel se nepoužívají:	předměty, které neumožňují dostatečně pevné zajištění plavidla, zejména stromy, zábradlí, sloupy, pilíře, patníky, žebříky nebo svodidla.		zejména stromy, zábradlí, sloupy, pilíře nebo patníky, pokud se před uvázáním lana neochrání obložením, obalením nebo vyztužením.		stromy, zábradlí, sloupy, pilíře, patníky, žebříky nebo svodidla, jen je-li břeh vybaven dostatečně pevným vyvazovacím zařízením.	
147	M	PP2 2015		Stromy, zábradlí, sloupy, pilíře, patníky, žebříky nebo svodidla se nepoužívají pro:	vyvazování nebo uvolňování nasedlých plavidel.		vyvazování plavidel, lze je v případě potřeby využít pro uvolňování nasedlých plavidel.		uvolňování nasedlých plavidel, lze je však využít pro vyvazování malých plavidel.	
148	M	PP2 2015		V místech stání označených signálním znakem "povolené stání", mohou plavidla stát:	jen na té straně vodní cesty, na které je tento znak umístěn.		i na protilehlé straně, než je tento znak umístěn.		v celé šířce plavební dráhy.	
149	M	PP2 2015		Od plavidla, které za stání nese dva modré kužele vrcholy dolů nebo dvě modrá světla, smí malé plavidlo stát:	v minimální vzdálenosti 50 m.		ve vzdálenosti 25 m a více.		ve vzdálenosti asi 10 m.	
150	M	PP2 2015		Od plavidla, které za stání nese jeden modrý kužel vrcholem dolů nebo jedno modré světlo, smí malé plavidlo stát:	v minimální vzdálenosti 10 m.		ve vzdálenosti větší než 5 m.		u boku takového plavidla, pro malé plavidlo se minimální vzdálenost nestanoví.	
151	M	PP2 2015		Od plavidla, které za stání nese tři modré kužele vrcholy dolů nebo tři modrá světla, smí malé plavidlo stát v minimální vzdálenosti:	100 m.		50 m.		10 m.	
152	M	PP2 2015		K vlečení, tlačení nebo vedení malých plavidel v bočně svázané sestavě se použije:	plavidlo, s takovým výkonem strojů, aby byla zajištěna náležitá manévrovací schopnost sestavy.		malé plavidlo s výkonem motoru nejméně 110 kW, schopné sestavu zastavit i po proudu.		malé plavidlo s tříčlennou posádkou, aby mohla být sestava bezpečně proplavena i plavební komorou.	
153	M	PP2 2015		Aby obsazení plavidla cestujícími nebo zatížení plavidla nákladem a jeho rozmístění na plavidle neohrožovalo bezpečnou plavbu, je povinen zajistit:	vůdce malého plavidla.		vlastník malého plavidla nebo jeho provozovatel.		každý člen posádky malého plavidla.	
154	M	PP2 2015		Malé plavidlo bez vlastního pohonu nebo plachetnice obepluje koupající se osobu:	ve vzdálenosti alespoň 3 m.		ve vzdálenosti alespoň 10 m.		ve vzdálenosti alespoň 50 m.	
155	M	PP2 2015		Malé plavidlo přibližující se ke koupající se osobě tuto osobu obepluje v bezpečné vzdálenosti a pokud možno tak:	aby koupající se zůstal mezi malým plavidlem a nejbližším břehem.		aby malé plavidlo zůstalo mezi koupajícím se a nejbližším břehem.		aby břeh zůstal po pravém a koupající se po levém boku plavidla.	
156	M	PP2 2015		Malé plavidlo s vlastním pohonem obepluje koupající se osobu ve vzdálenosti alespoň:	10 m.		50 m.		3 m	
